latitude,longitude,time,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,visibility
44.9429,-123.0351,2016-11-29 00:00:00,Partly Cloudy,0.0018,0.12,43.6,40.69,40.35,0.88,1022.5,5.02,137,0.31,0,9.46
44.9429,-123.0351,2016-11-29 01:00:00,Partly Cloudy,0.0015,0.09,42.84,40.76,40.76,0.92,1022.61,3.82,162,0.3,0,9.51
44.9429,-123.0351,2016-11-29 02:00:00,Clear,0.0015,0.06,41.46,41.46,39.38,0.92,1022.68,2.31,154,0.05,0,9.26
44.9429,-123.0351,2016-11-29 03:00:00,Clear,0.0003,0.03,42.22,39.8,40.31,0.93,1022.9,4.1,152,0.13,0,8.44
44.9429,-123.0351,2016-11-29 04:00:00,Mostly Cloudy,0,0,42.05,42.05,39.77,0.92,1022.87,2.64,215,0.84,0,8.06
44.9429,-123.0351,2016-11-29 05:00:00,Partly Cloudy,0,0,40.9,40.9,38.83,0.92,1023.05,0.9,188,0.31,0,5.29
44.9429,-123.0351,2016-11-29 06:00:00,Clear,0,0,41.71,41.71,39.93,0.93,1022.74,2.8,128,NaN,NaN,8.11
44.9429,-123.0351,2016-11-29 07:00:00,Clear,0,0,42.52,41.01,40.15,0.91,1022.79,3.19,141,NaN,NaN,8.63
44.9429,-123.0351,2016-11-29 08:00:00,Clear,0.0003,0.03,43.73,40.59,41.3,0.91,1022.69,5.39,161,NaN,NaN,8.49
44.9429,-123.0351,2016-11-29 09:00:00,Partly Cloudy,0.0003,0.03,45.48,42.46,42.34,0.89,1022.86,5.7,163,0.31,0,8.62
44.9429,-123.0351,2016-11-29 10:00:00,Mostly Cloudy,0.0003,0.03,47.16,44.23,42.97,0.85,1023.1,6.11,164,0.73,1,9.41
44.9429,-123.0351,2016-11-29 11:00:00,Partly Cloudy,0,0,48.74,45.32,42.5,0.79,1022.94,7.79,189,0.31,1,9.52
44.9429,-123.0351,2016-11-29 12:00:00,Partly Cloudy,0,0,50.03,50.03,42.05,0.74,1022.01,6.41,156,0.31,1,9.8
44.9429,-123.0351,2016-11-29 13:00:00,Partly Cloudy,0,0,51.11,51.11,42.73,0.73,1021.19,6.34,168,0.28,1,10
44.9429,-123.0351,2016-11-29 14:00:00,Clear,0,0,51.67,51.67,41.31,0.68,1019.8,6.71,154,0.19,1,10
44.9429,-123.0351,2016-11-29 15:00:00,Clear,0,0,51.7,51.7,40.55,0.66,1019.02,6.32,174,0.01,1,10
44.9429,-123.0351,2016-11-29 16:00:00,Clear,0,0,49.75,47.53,40.77,0.71,1017.84,5.7,167,0.11,0,10
44.9429,-123.0351,2016-11-29 17:00:00,Clear,0,0,47.34,45.32,40.93,0.78,1017.04,4.65,179,0.07,0,10
44.9429,-123.0351,2016-11-29 18:00:00,Clear,0,0,44.13,41.27,39.91,0.85,1016.08,5.08,128,0.03,0,10
44.9429,-123.0351,2016-11-29 19:00:00,Clear,0,0,44.29,41.59,40.29,0.86,1015.81,4.89,148,0.11,0,10
44.9429,-123.0351,2016-11-29 20:00:00,Partly Cloudy,0.0006,0.06,44.6,42.08,40.75,0.86,1015.19,4.71,142,0.31,0,9.9
44.9429,-123.0351,2016-11-29 21:00:00,Clear,0.0087,0.78,46.44,42.67,41.41,0.83,1015.42,7.47,171,NaN,NaN,9.88
44.9429,-123.0351,2016-11-29 22:00:00,Overcast,0.0222,0.97,46.16,41.97,42.36,0.87,1014.92,8.27,158,1,0,9.65
44.9429,-123.0351,2016-11-29 23:00:00,Clear,0.0149,0.84,46.22,42.16,43.19,0.89,1015.24,8.01,166,NaN,NaN,9.31
44.9429,-123.0351,2017-02-01 00:00:00,Clear,0,0,34.35,28.48,27.42,0.75,1021.36,6.78,358,0.01,0,10
44.9429,-123.0351,2017-02-01 01:00:00,Clear,0,0,34.33,28.26,26.35,0.72,1020.86,7.07,359,0.02,0,10
44.9429,-123.0351,2017-02-01 02:00:00,Clear,0,0,35.07,28.94,25.02,0.66,1020.64,7.41,3,0.2,0,10
44.9429,-123.0351,2017-02-01 03:00:00,Clear,0,0,35.79,30.11,23.63,0.61,1020.4,6.93,17,0.03,0,10
44.9429,-123.0351,2017-02-01 04:00:00,Partly Cloudy,0,0,35.65,29.32,23.25,0.6,1019.88,7.93,25,0.59,0,10
44.9429,-123.0351,2017-02-01 05:00:00,Clear,0,0,36.16,30.33,22.23,0.57,1019.49,7.28,22,0,0,10
44.9429,-123.0351,2017-02-01 06:00:00,Clear,0,0,36.15,29.57,21.96,0.56,1018.8,8.6,27,0.11,0,10
44.9429,-123.0351,2017-02-01 07:00:00,Clear,0,0,36.61,29.37,21.36,0.54,1018.89,10.16,26,0,0,10
44.9429,-123.0351,2017-02-01 08:00:00,Clear,0,0,36.66,30.39,19.79,0.5,1018.78,8.24,34,0.23,0,10
44.9429,-123.0351,2017-02-01 09:00:00,Clear,0,0,37.58,31.98,19.71,0.48,1019.02,7.4,33,0.23,1,10
44.9429,-123.0351,2017-02-01 10:00:00,Clear,0,0,39.08,33.19,19.37,0.45,1018.76,8.55,30,0.07,1,10
44.9429,-123.0351,2017-02-01 11:00:00,Clear,0,0,40.44,33.75,19.93,0.43,1018.47,11.08,32,0.23,1,10
44.9429,-123.0351,2017-02-01 12:00:00,Clear,0,0,41.79,34.97,19.2,0.4,1018.1,12.37,28,0,2,10
44.9429,-123.0351,2017-02-01 13:00:00,Partly Cloudy,0,0,42.39,36.7,19.29,0.39,1017.62,9.77,33,0.29,2,10
44.9429,-123.0351,2017-02-01 14:00:00,Clear,0,0,42.29,36.65,18.82,0.38,1016.83,9.61,30,0.22,1,10
44.9429,-123.0351,2017-02-01 15:00:00,Partly Cloudy,0,0,42.08,36.16,19.28,0.4,1017.04,10.15,40,0.26,1,10
44.9429,-123.0351,2017-02-01 16:00:00,Clear,0,0,40.68,34.83,18.94,0.41,1017.33,9.23,34,0.11,1,10
44.9429,-123.0351,2017-02-01 17:00:00,Clear,0,0,39.29,32.57,19.05,0.44,1017.46,10.46,28,0.02,0,10
44.9429,-123.0351,2017-02-01 18:00:00,Clear,0,0,38.24,30.95,20.35,0.48,1017.62,11.2,35,0.06,0,10
44.9429,-123.0351,2017-02-01 19:00:00,Partly Cloudy,0,0,37.61,31.65,20.17,0.49,1017.51,8.05,34,0.27,0,10
44.9429,-123.0351,2017-02-01 20:00:00,Clear,0,0,36.79,30.83,20,0.5,1017.88,7.73,34,0.06,0,10
44.9429,-123.0351,2017-02-01 21:00:00,Clear,0,0,36.79,30.82,19.81,0.5,1018,7.75,40,0.01,0,10
44.9429,-123.0351,2017-02-01 22:00:00,Clear,0,0,37.2,32.03,19.63,0.49,1018,6.57,32,0.04,0,10
44.9429,-123.0351,2017-02-01 23:00:00,Clear,0,0,36.61,30.61,20.2,0.51,1017.99,7.74,37,0,0,10
44.9429,-123.0351,2017-03-11 00:00:00,Clear,0,0,45.27,42.9,43.02,0.92,1021.02,4.65,92,0,0,10
44.9429,-123.0351,2017-03-11 01:00:00,Clear,0,0,44.78,44.78,42.06,0.9,1020.38,1.7,11,0,0,10
44.9429,-123.0351,2017-03-11 02:00:00,Clear,0,0,43.57,43.57,41.32,0.92,1019.91,1,242,0.01,0,10
44.9429,-123.0351,2017-03-11 03:00:00,Clear,0,0,42.44,42.44,40.61,0.93,1018.87,2.01,122,0,0,9.32
44.9429,-123.0351,2017-03-11 04:00:00,Clear,0,0,42.9,41.44,40.89,0.93,1017.98,3.18,112,0.05,0,9.35
44.9429,-123.0351,2017-03-11 05:00:00,Clear,0,0,43.29,43.29,40.93,0.91,1017.74,2.26,162,0,0,9.57
44.9429,-123.0351,2017-03-11 06:00:00,Clear,0.0009,0.03,44.15,41.69,41.43,0.9,1017.18,4.53,220,0.1,0,9.85
44.9429,-123.0351,2017-03-11 07:00:00,Clear,0.0003,0.03,44.96,44.96,42.21,0.9,1017.69,2.87,166,NaN,NaN,9.74
44.9429,-123.0351,2017-03-11 08:00:00,Light Rain,0.0409,0.85,45.72,40.84,42.95,0.9,1017.94,9.72,128,NaN,NaN,8.09
44.9429,-123.0351,2017-03-11 09:00:00,Light Rain,0.0485,0.92,46.74,42.62,43.59,0.89,1017.42,8.4,156,NaN,NaN,8.86
44.9429,-123.0351,2017-03-11 10:00:00,Overcast,0.0163,0.38,48.77,46.12,44.49,0.85,1017.98,6.17,189,1,1,9
44.9429,-123.0351,2017-03-11 11:00:00,Light Rain,0.0417,0.89,49.31,45.32,45.47,0.87,1017.62,9.58,160,NaN,NaN,8.46
44.9429,-123.0351,2017-03-11 12:00:00,Clear,0.0185,0.92,50.52,50.52,46.25,0.85,1017.29,12.65,162,NaN,NaN,8.43
44.9429,-123.0351,2017-03-11 13:00:00,Clear,0.0153,0.72,52.45,52.45,47.92,0.85,1017.66,14.57,180,NaN,NaN,9.48
44.9429,-123.0351,2017-03-11 14:00:00,Clear,0.0003,0.03,53.98,53.98,49.32,0.84,1017.8,14.1,188,NaN,NaN,8.65
44.9429,-123.0351,2017-03-11 15:00:00,Partly Cloudy,0.0003,0.03,56.07,56.07,50.39,0.81,1018.74,12.25,216,0.31,2,9.82
44.9429,-123.0351,2017-03-11 16:00:00,Partly Cloudy,0.0132,0.07,56.19,56.19,47.76,0.73,1019.04,13.89,226,0.35,1,9.44
44.9429,-123.0351,2017-03-11 17:00:00,Clear,0.0019,0.09,55.4,55.4,46.14,0.71,1019.73,10.28,226,0,1,9.51
44.9429,-123.0351,2017-03-11 18:00:00,Clear,0,0,54.3,54.3,45.87,0.73,1021.01,8.3,231,NaN,NaN,9.82
44.9429,-123.0351,2017-03-11 19:00:00,Clear,0,0,53.35,53.35,45.75,0.75,1022.11,8.74,229,NaN,NaN,9.85
44.9429,-123.0351,2017-03-11 20:00:00,Clear,0,0,52.36,52.36,45.5,0.77,1023.23,7.22,213,NaN,NaN,9.85
44.9429,-123.0351,2017-03-11 21:00:00,Partly Cloudy,0,0,51.03,51.03,44.51,0.78,1023.41,5.83,225,0.3,0,9.85
44.9429,-123.0351,2017-03-11 22:00:00,Mostly Cloudy,0,0,49.45,47.51,44.99,0.85,1024.05,5.11,202,0.6,0,9.85
44.9429,-123.0351,2017-03-11 23:00:00,Partly Cloudy,0,0,48.41,46.77,44.32,0.86,1024.5,4.36,196,0.3,0,9.91
44.9429,-123.0351,2017-03-22 00:00:00,Clear,0.0009,0.09,50.55,50.55,46.11,0.85,1006.66,9.27,170,NaN,NaN,9.9
44.9429,-123.0351,2017-03-22 01:00:00,Clear,0.0027,0.24,51.2,51.2,45.18,0.8,1007.11,14.01,174,NaN,NaN,9.93
44.9429,-123.0351,2017-03-22 02:00:00,Clear,0.0009,0.06,50.53,50.53,43.89,0.78,1007.63,10.73,179,0.05,0,9.84
44.9429,-123.0351,2017-03-22 03:00:00,Partly Cloudy,0.0017,0.07,50.33,50.33,43.64,0.78,1008.25,10.39,191,0.31,0,10
44.9429,-123.0351,2017-03-22 04:00:00,Partly Cloudy,0,0,48.66,45.52,44.17,0.84,1008.53,7.11,187,0.31,0,10
44.9429,-123.0351,2017-03-22 05:00:00,Partly Cloudy,0,0,48.09,44.72,43.5,0.84,1009.01,7.38,192,0.38,0,10
44.9429,-123.0351,2017-03-22 06:00:00,Partly Cloudy,0.0003,0.03,48.17,44.27,42.5,0.81,1009.62,8.66,182,0.31,0,10
44.9429,-123.0351,2017-03-22 07:00:00,Partly Cloudy,0.0003,0.03,47.11,42.78,41.86,0.82,1010.22,9.15,178,0.31,0,9.9
44.9429,-123.0351,2017-03-22 08:00:00,Clear,0.0003,0.03,47.62,43.11,40.6,0.76,1010.97,9.94,169,0.03,0,9.9
44.9429,-123.0351,2017-03-22 09:00:00,Partly Cloudy,0.0003,0.03,49.69,44.51,40.85,0.71,1011.69,13.94,180,0.31,1,9.9
44.9429,-123.0351,2017-03-22 10:00:00,Clear,0.0006,0.03,49.87,44.87,40.17,0.69,1012.56,13.43,195,NaN,NaN,9.9
44.9429,-123.0351,2017-03-22 11:00:00,Overcast,0,0,50.52,50.52,40.76,0.69,1013.61,14.46,203,0.99,2,10
44.9429,-123.0351,2017-03-22 12:00:00,Clear,0.0082,0.69,50.14,50.14,42.49,0.75,1014.79,12.13,229,NaN,NaN,9.9
44.9429,-123.0351,2017-03-22 13:00:00,Clear,0.0085,0.73,51.29,51.29,41.97,0.7,1015.33,11.92,220,NaN,NaN,9.84
44.9429,-123.0351,2017-03-22 14:00:00,Partly Cloudy,0.005,0.15,51,51,42.45,0.72,1015.71,11.5,234,0.31,4,9.22
44.9429,-123.0351,2017-03-22 15:00:00,Partly Cloudy,0.0024,0.14,53.16,53.16,41.42,0.64,1015.97,13.76,245,0.31,3,10
44.9429,-123.0351,2017-03-22 16:00:00,Partly Cloudy,0.001,0.03,52.71,52.71,40.16,0.62,1016.6,12.66,248,0.31,2,9.85
44.9429,-123.0351,2017-03-22 17:00:00,Partly Cloudy,0.0003,0.03,52.22,52.22,39.4,0.62,1017.2,11.87,249,0.31,1,9.9
44.9429,-123.0351,2017-03-22 18:00:00,Partly Cloudy,0,0,50.57,50.57,36.39,0.58,1017.81,14.12,251,0.31,1,10
44.9429,-123.0351,2017-03-22 19:00:00,Partly Cloudy,0,0,49.75,46.61,36.49,0.6,1018.47,7.66,237,0.26,0,9.93
44.9429,-123.0351,2017-03-22 20:00:00,Clear,0,0,47.91,44.37,36.15,0.64,1018.99,7.64,233,0.16,0,10
44.9429,-123.0351,2017-03-22 21:00:00,Partly Cloudy,0,0,46.8,44.37,36.97,0.68,1019.56,5.13,231,0.31,0,10
44.9429,-123.0351,2017-03-22 22:00:00,Partly Cloudy,0,0,45.25,42.3,37.2,0.73,1019.82,5.53,191,0.28,0,10
44.9429,-123.0351,2017-03-22 23:00:00,Partly Cloudy,0,0,44.19,41.61,37.26,0.76,1020.2,4.7,185,0.29,0,10
44.9429,-123.0351,2017-06-18 00:00:00,Clear,0,0,60.54,60.54,49.94,0.68,1020.9,3.56,185,0,0,10
44.9429,-123.0351,2017-06-18 01:00:00,Clear,0,0,59.47,59.47,50.2,0.71,1021.08,1.68,182,0,0,9.97
44.9429,-123.0351,2017-06-18 02:00:00,Clear,0,0,58.06,58.06,51.77,0.8,1021.2,1.62,187,0.2,0,10
44.9429,-123.0351,2017-06-18 03:00:00,Clear,0,0,58.28,58.28,52.44,0.81,1021.25,1.57,11,0,0,9.9
44.9429,-123.0351,2017-06-18 04:00:00,Clear,0.0003,0.03,57.76,57.76,52.79,0.83,1021.07,3.5,106,0,0,10
44.9429,-123.0351,2017-06-18 05:00:00,Overcast,0,0,57.48,57.48,52.72,0.84,1021.05,1.22,142,0.95,0,10
44.9429,-123.0351,2017-06-18 06:00:00,Clear,0,0,57.76,57.76,52.9,0.84,1021.14,2.54,97,0.11,0,10
44.9429,-123.0351,2017-06-18 07:00:00,Partly Cloudy,0,0,59.52,59.52,54.02,0.82,1021.4,2.75,132,0.31,0,10
44.9429,-123.0351,2017-06-18 08:00:00,Partly Cloudy,0,0,61.67,61.67,54.44,0.77,1021.48,3.42,193,0.31,1,9.85
44.9429,-123.0351,2017-06-18 09:00:00,Clear,0,0,63.44,63.44,54.25,0.72,1021.81,3.59,181,0.11,2,9.85
44.9429,-123.0351,2017-06-18 10:00:00,Clear,0,0,65.37,65.37,55.05,0.69,1021.9,4.57,335,0.11,4,9.91
44.9429,-123.0351,2017-06-18 11:00:00,Mostly Cloudy,0,0,68.11,68.11,56.61,0.67,1021.6,3.51,302,0.67,4,10
44.9429,-123.0351,2017-06-18 12:00:00,Clear,0,0,70.1,70.1,57.26,0.64,1021.39,3.19,332,0.17,8,10
44.9429,-123.0351,2017-06-18 13:00:00,Partly Cloudy,0,0,72.26,72.26,58.33,0.62,1020.96,5.15,358,0.29,8,10
44.9429,-123.0351,2017-06-18 14:00:00,Clear,0,0,74.38,74.38,58.74,0.58,1020.39,7.16,325,0.23,8,10
44.9429,-123.0351,2017-06-18 15:00:00,Clear,0,0,78.94,78.94,59.27,0.51,1019.78,10.11,354,0.05,7,10
44.9429,-123.0351,2017-06-18 16:00:00,Clear,0,0,79.35,79.36,59.29,0.5,1019.04,8.86,348,0.23,4,9.72
44.9429,-123.0351,2017-06-18 17:00:00,Clear,0,0,77.31,77.33,59.87,0.55,1018.39,9.35,9,0.22,2,9.91
44.9429,-123.0351,2017-06-18 18:00:00,Clear,0,0,76.71,76.71,59.58,0.56,1017.85,10.77,2,0.22,1,9.78
44.9429,-123.0351,2017-06-18 19:00:00,Clear,0,0,79.38,79.38,59.03,0.5,1017.28,9.01,354,0.04,1,9.72
44.9429,-123.0351,2017-06-18 20:00:00,Clear,0,0,77.99,77.99,59.34,0.53,1016.89,9.89,11,0.04,0,9.75
44.9429,-123.0351,2017-06-18 21:00:00,Clear,0,0,77.17,77.17,59.48,0.55,1016.79,8.04,5,NaN,NaN,10
44.9429,-123.0351,2017-06-18 22:00:00,Clear,0,0,67.27,67.27,59.15,0.75,1016.87,6.83,11,NaN,NaN,9.69
44.9429,-123.0351,2017-06-18 23:00:00,Clear,0,0,66,66.05,59.59,0.8,1016.95,5.93,1,0,0,9.23
44.9429,-123.0351,2017-03-08 00:00:00,Clear,0.002,0.07,46.58,44.51,43.97,0.91,1019.46,4.54,229,NaN,NaN,9.33
44.9429,-123.0351,2017-03-08 01:00:00,Clear,0.0021,0.07,46.46,45.6,43.79,0.9,1020.07,3.07,194,NaN,NaN,9.64
44.9429,-123.0351,2017-03-08 02:00:00,Clear,0.0006,0.03,46.04,43.4,42.73,0.88,1021.05,5.26,211,NaN,NaN,9.77
44.9429,-123.0351,2017-03-08 03:00:00,Clear,0.0003,0.03,46.43,42.61,42.26,0.85,1021.09,7.59,233,NaN,NaN,9.62
44.9429,-123.0351,2017-03-08 04:00:00,Overcast,0.0026,0.17,45.9,45.9,42.67,0.88,1021.43,2.92,253,1,0,9.68
44.9429,-123.0351,2017-03-08 05:00:00,Clear,0.0025,0.12,44.77,43.14,41.95,0.9,1021.86,3.64,169,NaN,NaN,9.4
44.9429,-123.0351,2017-03-08 06:00:00,Clear,0.0029,0.16,45.29,45.29,41.86,0.88,1021.86,2.17,188,NaN,NaN,9.67
44.9429,-123.0351,2017-03-08 07:00:00,Clear,0.0006,0.03,44.64,44.64,41.82,0.9,1022.18,1.86,176,NaN,NaN,9.55
44.9429,-123.0351,2017-03-08 08:00:00,Clear,0.0008,0.03,45.97,42.58,42.96,0.89,1022.05,6.52,167,NaN,NaN,9.61
44.9429,-123.0351,2017-03-08 09:00:00,Clear,0.0015,0.09,46.41,43.53,43.2,0.88,1022.6,5.76,170,NaN,NaN,9.43
44.9429,-123.0351,2017-03-08 10:00:00,Overcast,0,0,47.21,45.83,43.83,0.88,1022.82,3.77,170,1,1,9.46
44.9429,-123.0351,2017-03-08 11:00:00,Clear,0.0009,0.09,48.19,44.86,43.88,0.85,1022.71,7.3,193,NaN,NaN,9.59
44.9429,-123.0351,2017-03-08 12:00:00,Clear,0.0012,0.09,48.91,46.23,44.09,0.83,1022.68,6.26,204,NaN,NaN,9.53
44.9429,-123.0351,2017-03-08 13:00:00,Clear,0.0012,0.12,48.44,45.62,45.29,0.89,1021.89,6.36,174,NaN,NaN,4.84
44.9429,-123.0351,2017-03-08 14:00:00,Clear,0.007,0.7,48.89,46.42,45.89,0.89,1021.07,5.85,177,NaN,NaN,3.9
44.9429,-123.0351,2017-03-08 15:00:00,Clear,0.0141,0.84,48.84,47.44,46.68,0.92,1020.7,4.14,219,NaN,NaN,3.33
44.9429,-123.0351,2017-03-08 16:00:00,Overcast,0.0162,0.78,49.21,49.21,46.5,0.9,1020.52,2.94,231,1,1,3.77
44.9429,-123.0351,2017-03-08 17:00:00,Clear,0.0167,0.8,49.23,48.28,47.42,0.93,1020.08,3.61,187,NaN,NaN,6.49
44.9429,-123.0351,2017-03-08 18:00:00,Clear,0.0209,0.92,48.58,48.58,46.84,0.94,1019.7,2.85,221,NaN,NaN,4.73
44.9429,-123.0351,2017-03-08 19:00:00,Light Rain,0.0367,0.95,48.39,48.39,46.85,0.94,1019.87,2.78,186,NaN,NaN,6.42
44.9429,-123.0351,2017-03-08 20:00:00,Clear,0.0233,0.91,48.8,46.56,46.68,0.92,1019.24,5.43,158,NaN,NaN,8.9
44.9429,-123.0351,2017-03-08 21:00:00,Clear,0.0003,0.03,48.86,47.59,46.24,0.91,1019.32,3.95,192,NaN,NaN,8.16
44.9429,-123.0351,2017-03-08 22:00:00,Overcast,0.007,0.66,48.87,46.8,46.62,0.92,1019.71,5.15,164,1,0,8.06
44.9429,-123.0351,2017-03-08 23:00:00,Clear,0.0066,0.63,48.9,45.97,47.33,0.94,1020,6.78,203,NaN,NaN,7.73
44.9429,-123.0351,2017-06-07 00:00:00,Clear,0,0,57.06,57.06,46.46,0.68,1013.51,2.41,242,0,0,10
44.9429,-123.0351,2017-06-07 01:00:00,Clear,0,0,56.08,56.08,47.76,0.74,1013.35,1.66,244,0,0,10
44.9429,-123.0351,2017-06-07 02:00:00,Clear,0,0,54.84,54.84,48.08,0.78,1012.82,3.47,263,0,0,10
44.9429,-123.0351,2017-06-07 03:00:00,Clear,0,0,53.66,53.66,47.99,0.81,1012.32,2.58,278,0,0,10
44.9429,-123.0351,2017-06-07 04:00:00,Clear,0,0,52.29,52.29,47.37,0.83,1011.96,0.87,118,0.04,0,9.91
44.9429,-123.0351,2017-06-07 05:00:00,Clear,0,0,52.05,52.05,47.9,0.86,1011.56,0.98,84,0.04,0,10
44.9429,-123.0351,2017-06-07 06:00:00,Clear,0,0,51.37,51.37,47.47,0.86,1011.06,3.85,214,0.01,0,9.78
44.9429,-123.0351,2017-06-07 07:00:00,Clear,0,0,53.95,53.95,49.16,0.84,1010.65,2.61,187,0,1,9.82
44.9429,-123.0351,2017-06-07 08:00:00,Clear,0,0,57.61,57.61,49.15,0.73,1010.31,2.6,246,0.19,1,9.75
44.9429,-123.0351,2017-06-07 09:00:00,Clear,0,0,60.72,60.72,50.3,0.69,1009.7,1.18,145,0.01,2,10
44.9429,-123.0351,2017-06-07 10:00:00,Clear,0,0,63.63,63.63,50.84,0.63,1009.35,4.51,171,0.05,4,10
44.9429,-123.0351,2017-06-07 11:00:00,Partly Cloudy,0,0,66.72,66.72,51.07,0.57,1008.75,5.13,168,0.27,5,10
44.9429,-123.0351,2017-06-07 12:00:00,Clear,0,0,69.15,69.15,51.43,0.53,1008.64,5.11,237,0.05,8,10
44.9429,-123.0351,2017-06-07 13:00:00,Clear,0,0,70.68,70.68,51.24,0.5,1007.85,6.29,208,0.01,10,10
44.9429,-123.0351,2017-06-07 14:00:00,Clear,0,0,72.86,72.86,51.15,0.47,1007.31,6.86,216,0,9,10
44.9429,-123.0351,2017-06-07 15:00:00,Clear,0,0,73.57,73.57,52.29,0.47,1006.88,4.66,195,0,7,10
44.9429,-123.0351,2017-06-07 16:00:00,Clear,0,0,73.94,73.94,50.09,0.43,1006.56,5.87,188,0.03,5,9.91
44.9429,-123.0351,2017-06-07 17:00:00,Clear,0,0,72.88,72.88,52.17,0.48,1006.09,5.75,234,0.11,3,10
44.9429,-123.0351,2017-06-07 18:00:00,Clear,0,0,72.05,72.05,51.95,0.49,1005.97,6.28,165,0.2,1,10
44.9429,-123.0351,2017-06-07 19:00:00,Clear,0,0,68.81,68.81,50.17,0.51,1006.25,7.31,228,NaN,NaN,10
44.9429,-123.0351,2017-06-07 20:00:00,Clear,0.0003,0.03,67.34,67.34,49.43,0.53,1006.52,6.75,220,NaN,NaN,10
44.9429,-123.0351,2017-06-07 21:00:00,Clear,0.0007,0.07,64.71,64.71,50.49,0.6,1006.79,4.85,260,NaN,NaN,10
44.9429,-123.0351,2017-06-07 22:00:00,Partly Cloudy,0.0007,0.07,62.03,62.03,51.9,0.69,1007,4.79,248,0.31,0,10
44.9429,-123.0351,2017-06-07 23:00:00,Mostly Cloudy,0.0026,0.17,59.56,59.56,52.28,0.77,1006.84,4.07,235,0.78,0,9.86
44.9429,-123.0351,2017-06-12 00:00:00,Clear,0,0,54.26,54.26,45.58,0.72,1016.77,5.59,298,0.08,0,10
44.9429,-123.0351,2017-06-12 01:00:00,Clear,0,0,53,53,45.74,0.76,1016.78,4.83,283,0.05,0,10
44.9429,-123.0351,2017-06-12 02:00:00,Clear,0,0,53.58,53.58,45.64,0.74,1017.01,4.2,308,0.11,0,10
44.9429,-123.0351,2017-06-12 03:00:00,Clear,0,0,52.27,52.27,45.9,0.79,1016.96,2.48,262,0.17,0,9.91
44.9429,-123.0351,2017-06-12 04:00:00,Partly Cloudy,0,0,52.45,52.45,46.81,0.81,1016.84,1.87,228,0.31,0,9.91
44.9429,-123.0351,2017-06-12 05:00:00,Overcast,0,0,52.13,52.13,47.28,0.83,1017.05,2.47,347,1,0,9.91
44.9429,-123.0351,2017-06-12 06:00:00,Clear,0,0,52.79,52.79,47.5,0.82,1017.43,1.12,284,NaN,NaN,9.91
44.9429,-123.0351,2017-06-12 07:00:00,Clear,0,0,53.76,53.76,47.03,0.78,1017.64,7.99,340,NaN,NaN,10
44.9429,-123.0351,2017-06-12 08:00:00,Clear,0,0,54.7,54.7,47.08,0.75,1018.06,1.72,238,NaN,NaN,10
44.9429,-123.0351,2017-06-12 09:00:00,Clear,0,0,55.45,55.45,47.73,0.75,1018.13,6.02,313,NaN,NaN,9.78
44.9429,-123.0351,2017-06-12 10:00:00,Clear,0,0,57.71,57.71,47.86,0.7,1018.25,3.95,285,NaN,NaN,9.85
44.9429,-123.0351,2017-06-12 11:00:00,Overcast,0,0,58.92,58.92,47.37,0.66,1018.28,2.44,304,0.99,3,9.85
44.9429,-123.0351,2017-06-12 12:00:00,Clear,0,0,58.65,58.65,47.08,0.65,1018.71,3.26,272,NaN,NaN,9.85
44.9429,-123.0351,2017-06-12 13:00:00,Clear,0,0,59.18,59.18,48.56,0.68,1018.91,6.07,273,NaN,NaN,9.91
44.9429,-123.0351,2017-06-12 14:00:00,Clear,0,0,58.82,58.82,48.85,0.69,1019.17,6.84,283,NaN,NaN,9.97
44.9429,-123.0351,2017-06-12 15:00:00,Partly Cloudy,0,0,60.08,60.08,48.11,0.65,1019.51,10.5,287,0.31,6,9.91
44.9429,-123.0351,2017-06-12 16:00:00,Clear,0,0,59.43,59.43,47.14,0.64,1019.87,11.45,292,NaN,NaN,10
44.9429,-123.0351,2017-06-12 17:00:00,Overcast,0.001,0.03,58.57,58.57,46.5,0.64,1020.26,11.66,289,1,2,10
44.9429,-123.0351,2017-06-12 18:00:00,Clear,0.0003,0.03,58.23,58.23,46.2,0.64,1020.47,10.94,295,NaN,NaN,10
44.9429,-123.0351,2017-06-12 19:00:00,Clear,0,0,57.63,57.63,45.54,0.64,1020.89,8.48,299,NaN,NaN,10
44.9429,-123.0351,2017-06-12 20:00:00,Clear,0,0,57.16,57.16,45.28,0.64,1021.19,8.45,284,NaN,NaN,10
44.9429,-123.0351,2017-06-12 21:00:00,Clear,0,0,56.29,56.29,45.75,0.68,1021.41,6.54,288,NaN,NaN,9.91
44.9429,-123.0351,2017-06-12 22:00:00,Clear,0,0,54.57,54.57,46.94,0.75,1021.89,4.85,275,NaN,NaN,9.91
44.9429,-123.0351,2017-06-12 23:00:00,Overcast,0.0003,0.03,53.31,53.31,47.64,0.81,1022.06,3.46,249,1,0,10
44.9429,-123.0351,2017-06-15 00:00:00,Clear,0,0,58.09,58.09,48.94,0.72,1016.51,4.28,218,NaN,NaN,10
44.9429,-123.0351,2017-06-15 01:00:00,Clear,0.0003,0.03,56.22,56.22,50.73,0.82,1016.26,4.91,147,NaN,NaN,10
44.9429,-123.0351,2017-06-15 02:00:00,Clear,0.0018,0.18,55.88,55.88,50.5,0.82,1016.13,5.2,181,NaN,NaN,10
