Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
2016,1,1,0,30,0,0,-34.55939331,4.726525879,959.5582275,51.13240433,166.9811784,0.974562883
2016,1,1,1,30,0,0,-33.10143127,4.583978271,959.5716553,52.64186859,157.6079291,0.948302269
2016,1,1,2,30,0,0,-31.48494568,4.420373535,959.5355225,54.36214066,145.7922171,0.911973715
2016,1,1,3,30,0,0,-28.32521667,4.309442139,959.5959473,57.6654892,133.4842114,0.870387852
2016,1,1,4,30,0,0,-25.1984314,4.256494141,959.8150635,61.03277969,121.1648601,0.841938734
2016,1,1,5,30,0,0,-24.14423218,4.164056396,960.2512207,62.27532196,109.0665262,0.838764191
2016,1,1,6,30,0,0,-25.78427734,4.387109375,960.8129272,60.27534485,97.39094781,0.85100162
2016,1,1,7,30,22,389,-36.18115845,5.473565674,961.4356689,49.0379715,86.38062037,0.778229117
2016,1,1,8,30,49,748,-49.33817139,7.318688965,961.9943237,37.04575729,76.37964281,0.623884559
2016,1,1,9,30,62,878,-58.04710999,9.564355469,962.2258301,30.04770279,67.86585126,0.574291706
2016,1,1,10,30,68,937,-63.09032288,11.32164917,961.8999023,26.35281754,61.48710208,0.574787021
2016,1,1,11,30,72,960,-63.11456909,12.18395386,961.2457275,25.9927578,57.96913347,0.544968843
2016,1,1,12,30,72,959,-62.62344971,12.55303345,960.7084351,26.1119957,57.84421285,0.522619009
2016,1,1,13,30,69,934,-60.87732544,12.4074646,960.3979492,27.13555908,61.13342728,0.47396946
2016,1,1,14,30,62,874,-56.25025024,11.64147339,960.3782959,30.18217087,67.33210548,0.411153316
2016,1,1,15,30,50,745,-30.92966309,10.68639526,960.7393188,49.79559708,75.71713394,0.379599512
2016,1,1,16,30,24,414,-4.068212891,10.50158081,961.1187744,79.34365082,85.63040796,0.364519715
2016,1,1,17,30,0,0,4.864709473,10.6352478,961.3330078,91.38881683,96.58155255,0.33839339
2016,1,1,18,30,0,0,6.570489502,10.53310547,961.6466675,94.02165222,108.2184318,0.304226458
2016,1,1,19,30,0,0,8.697503662,10.57344971,961.8686523,97.13549042,120.2928914,0.247314125
2016,1,1,20,30,0,0,10.2791687,10.55809937,962.0944824,99.5700531,132.6013539,0.203237936
2016,1,1,21,30,0,0,10.36452637,10.36452637,962.1824951,100,144.9159117,0.215048105
2016,1,1,22,30,0,0,10.01815186,10.01818237,962.1791382,100,156.785164,0.268806189
2016,1,1,23,30,0,0,9.586663818,9.586633301,962.0552979,100,166.4585458,0.342373192
2016,1,2,0,30,0,0,9.233148193,9.233148193,961.8989868,100,166.9531648,0.403598189
2016,1,2,1,30,0,0,8.955499268,8.95546875,961.8228149,100,157.6454894,0.442672998
2016,1,2,2,30,0,0,8.663323975,8.663293457,961.4562988,100,145.847179,0.491543174
2016,1,2,3,30,0,0,8.391473389,8.391534424,961.1514282,100,133.5425047,0.546603084
2016,1,2,4,30,0,0,8.210870361,8.210870361,961.1387939,100,121.2206172,0.583739519
2016,1,2,5,30,0,0,8.110894775,8.110925293,961.3031006,100,109.1160063,0.593887448
2016,1,2,6,30,0,0,8.062615967,8.062615967,961.7329102,100,97.43079721,0.601606488
2016,1,2,7,30,22,369,-6.115209961,8.001306152,962.4487915,79.75921631,86.40713592,0.570736527
2016,1,2,8,30,48,729,-27.76610413,8.674432373,962.8272705,54.39472961,76.38835762,0.446721941
2016,1,2,9,30,61,864,-41.39311829,10.5515686,962.5852051,41.07800674,67.8515733,0.293903798
2016,1,2,10,30,68,927,-53.70993652,12.65322266,961.6766357,31.27695084,61.44482214,0.138276309
2016,1,2,11,30,72,953,-65.19486084,14.2043396,960.3105469,24.12687111,57.89637591,0.058801413
2016,1,2,12,30,72,953,-70.28182068,14.89147339,959.1918945,21.42420769,57.74365019,0.090153687
2016,1,2,13,30,69,928,-68.98586121,14.77324829,958.7092896,22.06860542,61.01249366,0.133546144
2016,1,2,14,30,62,869,-63.56531372,13.99044189,958.7518311,25.04760361,67.19927615,0.223770931
2016,1,2,15,30,50,743,-33.14937439,12.51983032,958.9873657,46.48683929,75.57887172,0.38309443
2016,1,2,16,30,25,417,-6.022650146,11.48052368,959.3477173,75.69080353,85.49063314,0.481196135
2016,1,2,17,30,0,0,0.66439209,11.12435303,959.8886719,84.84030151,96.44216111,0.507133067
2016,1,2,18,30,0,0,1.511956787,10.74480591,960.4119873,86.5040741,108.0802591,0.542753041
2016,1,2,19,30,0,0,2.004968262,10.40984497,960.8788452,87.6396637,120.1559458,0.578720689
2016,1,2,20,30,0,0,2.348748779,10.11794434,961.2287598,88.51970673,132.4649844,0.604169071
2016,1,2,21,30,0,0,2.663079834,9.885888672,961.5158691,89.28379822,144.7786754,0.607953668
2016,1,2,22,30,0,0,2.979547119,9.684442139,961.7329102,90.0146637,156.6450316,0.602227211
2016,1,2,23,30,0,0,3.035333252,9.433557129,961.9294434,90.44535828,166.3256677,0.617443919
2016,1,3,0,30,0,0,2.799981689,9.124902344,962.0528564,90.54012299,166.916499,0.641280234
2016,1,3,1,30,0,0,2.590234375,8.807550049,961.9855957,90.68442535,157.6769013,0.654014945
2016,1,3,2,30,0,0,2.320001221,8.477807617,961.9138794,90.75921631,145.8971219,0.664199114
2016,1,3,3,30,0,0,2.313867188,8.233117676,961.7785645,91.09667969,133.5961099,0.668637574
2016,1,3,4,30,0,0,3.801141357,8.297784424,962.0205078,93.18113708,121.2716651,0.648061395
2016,1,3,5,30,0,0,5.857202148,8.524316406,962.5292358,95.91503906,109.1605611,0.603616357
2016,1,3,6,30,0,0,5.196466064,8.757806396,963.0631104,94.5787735,97.46537203,0.588025928
2016,1,3,7,30,21,356,-6.975866699,9.008508301,963.954834,77.41240692,86.42791495,0.584339738
2016,1,3,8,30,48,715,-25.04645386,9.936975098,964.7698975,55.9941597,76.39081783,0.490527093
2016,1,3,9,30,61,849,-32.81691589,11.87615356,965.0432129,47.23546219,67.83049369,0.377010226
2016,1,3,10,30,68,909,-36.02745667,13.66994629,964.8381348,43.31194305,61.39528266,0.325670958
2016,1,3,11,30,71,934,-37.37789001,14.67888794,964.1000977,41.59178925,57.81616779,0.317380786
2016,1,3,12,30,71,934,-36.49028625,15.03560791,963.4039917,42.05747986,57.63587461,0.352007329
2016,1,3,13,30,68,908,-34.0222229,14.80150757,963.2823486,44.18133926,60.88500652,0.398024738
2016,1,3,14,30,62,849,-29.6964325,13.95720825,963.6112671,48.43117142,67.06078474,0.437816143
2016,1,3,15,30,50,722,-20.07657471,12.22304688,964.5703125,58.99149323,75.43585952,0.523768544
2016,1,3,16,30,25,402,-5.899572754,10.84676514,965.5033569,76.58813477,85.34690939,0.627144873
2016,1,3,17,30,0,0,2.778253174,10.65831909,966.0065918,88.38619232,96.29951522,0.647437811
2016,1,3,18,30,0,0,5.821862793,10.784021,966.2512817,92.56404877,107.9393477,0.615616202
2016,1,3,19,30,0,0,7.471337891,10.79775391,966.4797363,94.96767426,120.0166107,0.600689173
2016,1,3,20,30,0,0,8.034356689,10.6206604,966.7445679,96.06790924,132.3263703,0.602792025
2016,1,3,21,30,0,0,8.513421631,10.49529419,966.8173828,96.97468567,144.639019,0.558643222
2016,1,3,22,30,0,0,9.342004395,10.51903687,966.7208252,98.19500732,156.501627,0.453940511
2016,1,3,23,30,0,0,10.1486145,10.49993286,966.6084595,99.45865631,166.1867854,0.379583865
2016,1,4,0,30,0,0,10.30935059,10.30928955,966.7047119,100,166.87112,0.383626312
2016,1,4,1,30,0,0,10.20006714,10.20003662,966.90979,100,157.7020111,0.37700963
2016,1,4,2,30,0,0,10.40322266,10.40325317,967.029541,100,145.9419132,0.289306104
2016,1,4,3,30,0,0,10.56670532,10.56670532,966.9960938,100,133.6449144,0.218216091
2016,1,4,4,30,0,0,10.17601929,10.17601929,967.164856,100,121.317908,0.296664774
2016,1,4,5,30,0,0,9.361108398,9.361077881,967.5767822,100,109.2001105,0.50140965
2016,1,4,6,30,0,0,3.866906738,8.633843994,968.03479,92.79164886,97.49460788,0.693232894
2016,1,4,7,30,22,6,-10.41797485,9.017694092,968.3713379,73.09463501,86.44290876,0.762188911
2016,1,4,8,30,92,145,-24.78401794,10.70733032,968.7892456,55.58992767,76.38699272,0.649683952
2016,1,4,9,30,143,344,-34.89497986,13.35378418,968.8669434,44.4447403,67.80260259,0.500386775
2016,1,4,10,30,137,594,-45.06175842,16.19698486,968.0415649,35.12751389,61.33849603,0.398685575
2016,1,4,11,30,71,932,-52.3672699,18.03991089,966.8984375,29.60732651,57.72854313,0.251468986
2016,1,4,12,30,72,933,-54.4266571,18.85158691,966.2664185,28.06910324,57.52094147,0.150771469
2016,1,4,13,30,69,910,-53.12581482,18.81237183,966.2284546,28.82709503,60.75104301,0.180045515
2016,1,4,14,30,62,852,-48.05830994,17.88445435,966.371582,32.30958939,66.91672876,0.345409334
2016,1,4,15,30,50,729,-31.85071411,15.31664429,966.6149902,45.6185379,75.28821352,0.592046678
2016,1,4,16,30,26,415,-15.47070923,12.82207642,966.894043,63.28433228,85.19938658,0.770552397
2016,1,4,17,30,0,0,-13.48731079,11.74303589,967.2789307,66.54911804,96.15372138,0.886121988
2016,1,4,18,30,0,0,-17.69615784,11.02669678,967.7386475,62.61593628,107.7958022,0.987296522
2016,1,4,19,30,0,0,-20.22592773,10.60109863,967.901062,60.32535934,119.8749871,1.030329943
2016,1,4,20,30,0,0,-20.80385437,10.34664307,967.6896362,59.95568466,132.1856069,1.035526395
2016,1,4,21,30,0,0,-21.36975708,10.25097046,967.3522949,59.45366669,144.4970317,1.063075781
2016,1,4,22,30,0,0,-23.44547119,10.36449585,967.0529175,57.2240715,156.3550406,1.115563154
2016,1,4,23,30,0,0,-25.93044128,10.50921021,966.8400879,54.63508987,166.0420349,1.140144944
2016,1,5,0,30,0,0,-27.34171143,10.47033081,966.7332764,53.30620956,166.8169795,1.128103256
2016,1,5,1,30,0,0,-28.38327637,10.3243042,966.6182861,52.43626404,157.7206678,1.116454124
2016,1,5,2,30,0,0,-29.80612793,10.19051514,966.5152588,51.21219254,145.9814217,1.117636681
2016,1,5,3,30,0,0,-31.76453247,10.1168457,966.5036011,49.47719193,133.6888076,1.129898429
2016,1,5,4,30,0,0,-33.89026489,10.11919556,966.5359497,47.58423233,121.3592523,1.145296335
2016,1,5,5,30,0,0,-35.60100403,10.19661865,966.6723633,46.04817963,109.234577,1.156009912
2016,1,5,6,30,0,0,-36.66254272,10.55736694,966.9250488,44.89759445,97.51844363,1.159270763
2016,1,5,7,30,21,337,-38.36084595,11.88948975,967.244812,42.6114006,86.45211732,1.117364407
2016,1,5,8,30,48,696,-40.85858765,14.36849365,967.2623291,39.13873291,76.37686898,1.019897819
2016,1,5,9,30,61,833,-45.03143921,17.4454895,966.7786865,34.49261093,67.76789967,0.946453214
2016,1,5,10,30,68,896,-51.7248291,20.25338135,965.9483032,29.01205063,61.27447677,0.943419337
2016,1,5,11,30,71,923,-56.44789734,21.97658691,965.0946655,25.7232666,57.63353292,0.953120291
2016,1,5,12,30,71,924,-56.90830078,22.66469727,964.5402832,25.22641182,57.39890021,0.893304348
2016,1,5,13,30,69,900,-54.42038574,22.61629639,964.4346924,26.54538727,60.61067175,0.76624614
2016,1,5,14,30,62,842,-46.92815247,21.70336304,964.3835449,31.20121002,66.76719288,0.604448855
2016,1,5,15,30,50,720,-26.08859863,18.52779541,964.2491455,48.22591019,75.13602765,0.501232862
2016,1,5,16,30,26,412,-12.2293457,15.13805542,964.2632446,64.54515076,85.0481552,0.602372169
2016,1,5,17,30,0,0,-15.63486328,14.10674438,964.4419556,61.88114929,96.00488632,0.847011745
2016,1,5,18,30,0,0,-20.03883972,14.2053772,964.6030884,57.26860046,107.6497272,1.061182022
2016,1,5,19,30,0,0,-24.48999634,14.43584595,964.7513428,52.77770615,119.7311743,1.163579583
2016,1,5,20,30,0,0,-27.80925598,14.25917969,964.859314,49.87737274,132.0427868,1.175707579
2016,1,5,21,30,0,0,-30.32709351,13.81673584,964.9056396,47.98346329,144.3527994,1.165441155
2016,1,5,22,30,0,0,-32.13571777,13.41881714,965.0296631,46.71139908,156.2053583,1.157463193
2016,1,5,23,30,0,0,-33.21440735,13.1708313,965.1242676,45.97103119,165.8915482,1.15057826
2016,1,6,0,30,0,0,-34.25748291,13.0822998,965.0339355,45.15803909,166.7540428,1.15965414
2016,1,6,1,30,0,0,-35.48480835,13.10354004,964.7791748,44.13050079,157.7327242,1.177372694
2016,1,6,2,30,0,0,-36.38597717,13.16063843,964.50354,43.36015701,146.0155183,1.187688828
2016,1,6,3,30,0,0,-37.0333313,13.23098145,964.2312012,42.79427338,133.7276808,1.197123528
2016,1,6,4,30,0,0,-37.57658997,13.28164063,964.0161133,42.32945251,121.3956074,1.205582142
2016,1,6,5,30,0,0,-37.93770447,13.28588257,963.9720459,42.04162216,109.2638863,1.211192608
2016,1,6,6,30,0,0,-38.60091248,13.42922363,964.2167969,41.43108749,97.5368215,1.197510719
2016,1,6,7,30,21,354,-40.94743958,14.41259155,964.710083,39.04665375,86.45546933,1.12672472
2016,1,6,8,30,48,719,-44.39777222,16.54750977,965.1653442,35.3920517,76.36041202,1.003026366
2016,1,6,9,30,62,858,-49.30800476,19.42012939,965.0505371,30.8110981,67.72637389,0.903399765
2016,1,6,10,30,69,923,-60.08464661,22.25332031,964.4185181,23.78401184,61.20323641,0.911437154
2016,1,6,11,30,72,950,-70.11459961,24.04473267,963.7460938,18.75505066,57.53116922,0.911793351
2016,1,6,12,30,72,952,-71.35603943,24.66478882,963.1795654,18.09386253,57.26980288,0.842351258
2016,1,6,13,30,69,929,-67.1585907,24.52166138,962.9049072,19.83972168,60.46396439,0.768381119
2016,1,6,14,30,63,872,-56.73345032,23.44963989,962.8588257,25.02505875,66.6122642,0.655790448
2016,1,6,15,30,51,750,-31.59404602,20.00948486,962.9332275,42.71127701,74.97939727,0.582487106
2016,1,6,16,30,27,443,-15.01660767,16.33834229,963.1739502,60.45641327,84.89330092,0.662227035
2016,1,6,17,30,0,0,-17.23959961,15.00792847,963.4770508,59.38175201,95.8531169,0.845058084
2016,1,6,18,30,0,0,-19.40895691,14.69631348,963.7019653,57.46813583,107.501226,1.01718998
2016,1,6,19,30,0,0,-21.00719299,14.70119629,964.0042725,55.88666153,119.5852703,1.122784615
2016,1,6,20,30,0,0,-21.76895752,14.7010437,964.253479,55.14696121,131.8980005,1.16005981
2016,1,6,21,30,0,0,-21.95473328,14.48467407,964.1352539,55.14881516,144.2064041,1.156660318
2016,1,6,22,30,0,0,-22.00852051,14.16375122,964.0213623,55.36652374,156.0526609,1.142667532
2016,1,6,23,30,0,0,-22.05275574,13.8890625,963.8707275,55.5555954,165.7354531,1.134007692
2016,1,7,0,30,0,0,-21.98665466,13.64119873,963.7241211,55.83070374,166.682289,1.11152792
2016,1,7,1,30,0,0,-21.84895935,13.40679321,963.541748,56.16635132,157.738037,1.085864782
2016,1,7,2,30,0,0,-22.20711365,13.25890503,963.2479248,55.94079971,146.0440761,1.085413456
2016,1,7,3,30,0,0,-23.15846863,13.18947754,963.0014648,55.07091141,133.7614279,1.096104383
2016,1,7,4,30,0,0,-24.07430115,13.14614258,962.7989502,54.22357178,121.426885,1.105029583
2016,1,7,5,30,0,0,-24.57822266,13.12050781,962.8649292,53.76301956,109.2879671,1.110249043
2016,1,7,6,30,0,0,-25.14421692,13.40551147,963.243042,52.99443054,97.54968714,1.113061666
2016,1,7,7,30,22,18,-27.42886963,14.65502319,963.6868896,49.9175415,86.45290951,1.060108185
2016,1,7,8,30,86,260,-31.1658844,17.02468262,964.0080566,45.014534,76.33760253,0.918997407
2016,1,7,9,30,61,846,-37.26523437,20.12340698,963.84375,38.40138245,67.67802747,0.815091014
2016,1,7,10,30,69,909,-45.87166443,23.04207764,963.0778809,31.22413826,61.12479588,0.789097965
2016,1,7,11,30,72,936,-51.56969299,24.75942383,962.2921143,27.22878456,57.42149098,0.708456397
2016,1,7,12,30,72,937,-53.16596069,25.21761475,961.6337891,26.20079422,57.1337075,0.573372245
2016,1,7,13,30,69,913,-52.62380066,24.82094727,961.1235352,26.63989449,60.3109985,0.438193142
2016,1,7,14,30,63,856,-50.43192139,23.7065979,960.8687744,28.28234673,66.4520373,0.299957812
2016,1,7,15,30,51,736,-30.74672546,20.45061646,960.8051758,43.09151459,74.81842853,0.259118468
2016,1,7,16,30,32,105,-11.40256348,16.5597168,960.8703613,64.05693054,84.7349463,0.301423013
2016,1,7,17,30,0,0,-9.423498535,14.67119751,960.9588623,68.13670349,95.69851997,0.315085441
2016,1,7,18,30,0,0,-9.574377441,13.90545044,961.0352783,68.76225281,107.3504015,0.277295053
2016,1,7,19,30,0,0,-10.06766357,13.51110229,961.0727539,68.60945892,119.437371,0.203840792
2016,1,7,20,30,0,0,-10.37207642,13.28164063,961.057373,68.50056458,131.7513356,0.17191726
2016,1,7,21,30,0,0,-10.73325195,13.10805664,960.8305664,68.26813507,144.0579248,0.196410507
2016,1,7,22,30,0,0,-11.04205933,12.99300537,960.512146,68.03496552,155.8970249,0.214720845
2016,1,7,23,30,0,0,-11.00461426,12.93953857,960.2854614,68.13343811,165.5738731,0.197113335
2016,1,8,0,30,0,0,-10.91916504,12.9414917,960.0976563,68.22917938,166.6017104,0.166119307
2016,1,8,1,30,0,0,-11.00882568,12.96654663,959.9076538,68.10048676,157.736468,0.139499456
2016,1,8,2,30,0,0,-11.22962036,12.95296631,959.7195435,67.86257935,146.0669708,0.120406121
2016,1,8,3,30,0,0,-11.55881348,12.90221558,959.4263916,67.54050446,133.7899453,0.114521056
2016,1,8,4,30,0,0,-11.73618164,12.85192261,959.3394775,67.39109802,121.453,0.101246424
2016,1,8,5,30,0,0,-11.6406311,12.83608398,959.581665,67.51592255,109.3067515,0.059518829
2016,1,8,6,30,0,0,-9.312567139,13.16048584,960.0461426,69.85314178,97.55698973,0.032187961
2016,1,8,7,30,21,332,-2.422521973,14.45855103,960.7284546,76.70244598,86.4444243,0.080922924
2016,1,8,8,30,48,690,-13.2487854,16.30043945,961.1422119,62.33590698,76.30842897,0.13546899
2016,1,8,9,30,61,826,-34.36485901,18.57467041,960.9396973,41.47391129,67.62286486,0.103918642
2016,1,8,10,30,68,890,-42.54477539,20.8276001,960.1514893,34.39540863,61.03917745,0.125055373
2016,1,8,11,30,71,917,-47.45355835,21.75475464,959.1425171,30.86009979,57.3045382,0.220206857
2016,1,8,12,30,72,918,-47.68710937,21.49645386,958.4620361,30.83757401,56.99067257,0.304074019
2016,1,8,13,30,69,894,-44.60552063,20.55523071,958.1208496,33.19667816,60.15185148,0.437172532
2016,1,8,14,30,165,282,-38.66771545,19.10723267,958.1744385,37.977211,66.28660409,0.572634399
2016,1,8,15,30,105,67,-30.57425537,17.24550781,958.4393311,45.35041809,74.65322154,0.637318194
2016,1,8,16,30,12,0,-19.63461914,15.44671021,958.5495605,56.59515762,84.57319217,0.664691806
2016,1,8,17,30,0,0,-11.89728394,14.37398682,958.4860229,65.66536713,95.5412023,0.688048244
2016,1,8,18,30,0,0,-8.890570068,13.86541138,958.411499,69.59297943,107.1973555,0.687794626
2016,1,8,19,30,0,0,-5.580755615,13.55715332,958.4205322,73.85468292,119.2875711,0.659857929
2016,1,8,20,30,0,0,-3.110662842,13.41286621,958.250061,77.0681076,131.6028774,0.629845381
2016,1,8,21,30,0,0,-1.664892578,13.32543335,957.8963623,79.00296021,143.9074364,0.60884285
2016,1,8,22,30,0,0,-0.324316406,13.28496704,957.4528809,80.78067017,155.7385219,0.591581702
2016,1,8,23,30,0,0,0.738061523,13.26421509,957.1271973,82.19717407,165.4069274,0.576953411
2016,1,9,0,30,0,0,1.833825684,13.23516235,957.0894775,83.68772125,166.5123133,0.557376862
2016,1,9,1,30,0,0,2.930963135,13.12902222,957.1235352,85.30143738,157.727884,0.538779974
2016,1,9,2,30,0,0,3.304376221,12.87578735,956.9666748,86.14192963,146.0840813,0.541410565
2016,1,9,3,30,0,0,3.106317139,12.60003052,957.0239258,86.23484039,133.8131323,0.552490711
2016,1,9,4,30,0,0,3.075006104,12.46373901,957.3304443,86.37210083,121.4738703,0.549669623
2016,1,9,5,30,0,0,3.685327148,12.4850708,957.5814209,87.18406677,109.3201749,0.529115677
2016,1,9,6,30,0,0,4.368615723,12.76540527,958.0241089,87.75460052,97.55868207,0.500153184
2016,1,9,7,30,22,97,-4.046575928,13.6657959,958.6916504,75.60871887,86.42997776,0.425976247
2016,1,9,8,30,94,89,-24.30679932,15.51036987,959.2729492,52.09238052,76.27288154,0.297791123
2016,1,9,9,30,156,48,-44.16245117,17.89379272,959.3405762,34.8392601,67.56089721,0.274852455
2016,1,9,10,30,216,85,-54.01125183,19.58260498,958.7614746,27.99662018,60.94641057,0.361160219
2016,1,9,11,30,147,644,-54.70184937,20.23604736,957.9294434,27.34337425,57.18035843,0.417263627
2016,1,9,12,30,72,924,-52.68239441,20.39046631,957.2091675,28.40647316,56.84076553,0.437530637
2016,1,9,13,30,69,901,-50.16570129,20.08492432,956.770813,29.99630356,59.98661193,0.448305249
2016,1,9,14,30,63,844,-45.61376038,19.1222168,956.6942749,33.25986099,66.11607227,0.470580578
2016,1,9,15,30,71,525,-34.79517212,17.03777466,956.9146729,42.1065979,74.48389441,0.544511497
2016,1,9,16,30,34,126,-15.63962402,14.77611694,957.28479,61.2491951,84.40815473,0.618352771
2016,1,9,17,30,0,0,-2.383612061,13.76183472,957.5325928,77.56973267,95.38127043,0.595912576
2016,1,9,18,30,0,0,3.037011719,13.64577637,957.6799927,84.77362823,107.0421888,0.509627521
2016,1,9,19,30,0,0,7.013146973,13.61455688,958.1022949,90.30185699,119.1359631,0.415869236
2016,1,9,20,30,0,0,9.19588623,13.54497681,958.4355469,93.52539063,131.4527083,0.305250317
2016,1,9,21,30,0,0,10.64547119,13.45421753,958.3679199,95.77983856,143.7550107,0.183419347
2016,1,9,22,30,0,0,11.45830688,13.24572144,958.1226807,97.29644012,155.5772189,0.170187712
2016,1,9,23,30,0,0,11.81420288,12.88982544,958.0928345,98.36417389,165.2347304,0.31641838
2016,1,10,0,30,0,0,11.59984741,12.25548706,958.1018677,98.99810791,166.4141171,0.48862651
2016,1,10,1,30,0,0,11.68706665,11.68706665,957.8362427,100,157.7121581,0.579993129
2016,1,10,2,30,0,0,11.44585571,11.44591675,957.5540771,100,146.0952897,0.598937869
2016,1,10,3,30,0,0,11.26796875,11.26799927,957.3143311,100,133.8308912,0.604723334
2016,1,10,4,30,0,0,11.01235352,11.01238403,957.2253418,100,121.489417,0.627979219
2016,1,10,5,30,0,0,10.76781616,10.76781616,957.2546387,100,109.328176,0.65383935
2016,1,10,6,30,0,0,10.84435425,10.84435425,957.6159058,100,97.55472066,0.68266058
2016,1,10,7,30,1,0,4.742456055,11.9019104,958.4492798,89.45095825,86.4095402,0.660340309
2016,1,10,8,30,32,0,-3.803076172,13.86815796,959.0785522,75.6759491,76.23095147,0.607026815
2016,1,10,9,30,137,7,-13.70593872,15.94368896,959.0352783,62.18920898,67.492134,0.614498496
2016,1,10,10,30,162,3,-24.34108582,17.4961792,958.4543457,50.52328873,60.84652383,0.633658588
2016,1,10,11,30,118,0,-30.85895386,18.25646362,957.8317871,44.43625641,57.04899779,0.612685204
2016,1,10,12,30,111,0,-31.55907288,18.2991272,957.3513184,43.84516144,56.68404952,0.577844977
2016,1,10,13,30,179,11,-28.91074219,17.77980957,956.9285889,46.36283493,59.81535958,0.551093936
2016,1,10,14,30,129,0,-24.85549011,16.82293091,956.7576904,50.57489395,65.9405335,0.517830729
2016,1,10,15,30,18,0,-18.76868286,15.25396118,956.9807739,57.61970901,74.31054619,0.478187114
2016,1,10,16,30,6,0,-7.849310303,13.57396851,957.387207,71.122612,84.23993841,0.50558877
2016,1,10,17,30,0,0,-3.15100708,12.57402954,957.7139893,78.01216125,95.21883057,0.628685832
2016,1,10,18,30,0,0,-6.398016357,12.0753418,957.8942261,74.53974152,106.885001,0.739409089
2016,1,10,19,30,0,0,-6.508001709,11.70702515,958.0860596,74.82685089,118.9826377,0.789193153
2016,1,10,20,30,0,0,-4.316259766,11.34377441,958.3966675,78.00313568,131.3009082,0.815392435
2016,1,10,21,30,0,0,-1.898931885,10.96383057,958.3789063,81.6088028,143.6007157,0.843406975
2016,1,10,22,30,0,0,-0.083776855,10.6151062,958.0359497,84.48803711,155.4131789,0.877032757
2016,1,10,23,30,0,0,0.979119873,10.34856567,957.6412354,86.2960968,165.0573923,0.898623765
2016,1,11,0,30,0,0,1.494439697,10.19564209,957.536377,87.21639252,166.3071543,0.905369163
2016,1,11,1,30,0,0,1.738916016,10.11635742,957.3951416,87.66508484,157.68917,0.909469366
2016,1,11,2,30,0,0,1.947808838,10.05339966,956.9562988,88.04351044,146.1004817,0.918908834
2016,1,11,3,30,0,0,2.259362793,10.0083252,956.8133545,88.54373932,133.8431278,0.936068714
2016,1,11,4,30,0,0,2.579614258,9.997125244,956.8378906,89.01190948,121.4995647,0.959141791
2016,1,11,5,30,0,0,2.85088501,10.00188599,956.8504028,89.39041138,109.3306975,0.984575391
2016,1,11,6,30,0,0,3.095025635,10.03267822,957.079834,89.69512939,97.54506573,1.007350206
2016,1,11,7,30,11,0,3.339562988,10.18972168,957.6433716,89.82558441,86.38310157,1.005918741
2016,1,11,8,30,9,0,3.624078369,10.45159302,958.3388672,89.86756897,76.1826353,0.965782881
2016,1,11,9,30,50,0,3.876550293,10.74337158,958.6781006,89.82230377,67.41658893,0.904743016
2016,1,11,10,30,142,0,4.300927734,11.0800415,958.5791016,89.9593811,60.73954753,0.848484159
2016,1,11,11,30,236,53,4.545739746,11.35354004,958.3635254,89.92848206,56.91050315,0.816099882
2016,1,11,12,30,213,444,3.7640625,11.68450317,958.3586426,88.37230682,56.52059018,0.799637258
2016,1,11,13,30,232,125,2.681939697,12.06685791,958.4577637,86.358078,59.63817994,0.787068367
2016,1,11,14,30,177,84,2.516595459,12.25423584,958.6911621,85.88394165,65.76008919,0.787305176
2016,1,11,15,30,106,224,2.357904053,11.9651123,959.2669678,86.04813385,74.13328568,0.816539764
2016,1,11,16,30,29,433,1.291711426,11.3550354,959.9490356,85.39318848,84.06864951,0.885414362
2016,1,11,17,30,0,0,0.238244629,10.88305054,960.7297363,84.57601929,95.05398852,0.949061513
2016,1,11,18,30,0,0,-0.475561523,10.52559814,961.4272461,84.07305908,106.7258906,0.956242323
2016,1,11,19,30,0,0,-1.097143555,10.25463257,961.9395142,83.58370209,118.8276836,0.921209812
2016,1,11,20,30,0,0,-1.56305542,10.07201538,962.3806763,83.19139862,131.1475543,0.877374411
2016,1,11,21,30,0,0,-1.840795898,9.949945068,962.6799316,82.97470856,143.444616,0.84400475
2016,1,11,22,30,0,0,-1.847631836,9.918969727,962.5917969,83.00532532,155.24646,0.814366162
2016,1,11,23,30,0,0,-0.914770508,10.07589111,962.2489624,84.06202698,164.8750186,0.745954633
2016,1,12,0,30,0,0,0.792077637,10.32442627,962.2752075,86.06982422,166.1914703,0.666984081
2016,1,12,1,30,0,0,1.814935303,10.35799561,962.3134766,87.44425964,157.6588064,0.643887639
2016,1,12,2,30,0,0,2.152398682,10.20986328,961.8609619,88.11785126,146.0995472,0.655876875
2016,1,12,3,30,0,0,2.577294922,10.11031494,961.4290771,88.85301208,133.8497512,0.661080003
2016,1,12,4,30,0,0,3.387017822,10.10619507,961.6717529,90.00945282,121.5042417,0.651423216
2016,1,12,5,30,0,0,4.445062256,10.1329895,962.1987305,91.49237061,109.3276855,0.636469841
2016,1,12,6,30,0,0,4.602929688,10.37947998,962.5813599,91.37201691,97.52968138,0.640999496
2016,1,12,7,30,21,331,3.797570801,11.11339722,962.9411621,89.19967651,86.35064839,0.638125658
